,Text,Intent
15279,what can i use to convert from centimeters to inches,oos
15280,how can you convert centimeters to inches,oos
15281,how could we convert centimeters to inches,oos
15282,how does measurement a convert to measurement b,oos
15283,how many ounces are in 4 pounds,oos
15284,how many grams are in 9 kilograms,oos
15285,how many centimeters are in 12 meters,oos
15286,how many inches are in 36 feet,oos
15287,how many millimeters are in 21 centimeters,oos
15288,how many liters are in 1 gallon,oos
15289,i would like it if you would turn the bedroom lights on low until i'm finished reading,oos
15290,i need you to turn the bathroom lights on,oos
15291,turn on the microwave for 3 minutes,oos
15292,set the tv on,oos
15293,how is the temperature at ac,oos
15294,the tv turn it on,oos
15295,the temperature at ac is what,oos
15296,tv turn it on,oos
15297,the oven be set at 350,oos
15298,turn the oven to 350,oos
15299,"at ac, what's the temperature like",oos
15300,turn on the tv,oos
15301,what is it like the temperature at ac,oos
15302,"to 350, set the oven",oos
15303,please turn the lights down low,oos
15304,can you adjust the lights down,oos
15305,make the lights darker,oos
15306,please set the oven to 350 f,oos
15307,i need the temperature set at 70 f,oos
15308,turn up the oven temperature to 350,oos
15309,i really need you to find me a hotel with good reviews in phoenix,oos
15310,i wanna book a place to stay in phoenix from the 5th to the 9th of march,oos
15311,i wanna find a hotel with good reviews in phoenix,oos
15312,i would like to book a place to stay in phoenix from the 5th to the 9th of march,oos
15313,i need a hotel in phoenix near chase field from january 4th to the 8th,oos
15314,i need a hotel room that is big enough for eleven people from march 10th to the 15th in phoenix,oos
15315,i must get a hotel in phoenix near chase field from january 4th to the 8th,oos
15316,go ahead and find me a hotel with good reviews in phoenix,oos
15317,find me a hotel with good reviews in phoenix,oos
15318,i need you to find me a hotel with good reviews in phoenix,oos
15319,i need to get a hotel in phoenix near chase field from january 4th to the 8th,oos
15320,please book me a place to stay in phoenix from the 5th to the 9th of march,oos
15321,i need to book a place to stay in phoenix from the 5th to the 9th of march,oos
15322,i really gotta book a place to stay in phoenix from the 5th to the 9th of march,oos
15323,i need to get a hotel room that is big enough for eleven people from march 10th to the 15th in phoenix,oos
15324,"i want a hotel with good review in honolulu, can you find one",oos
15325,find for me a hotel with great reviews in ho chi minh,oos
15326,i need your help to find a good reviewed hotel in washington,oos
15327,can you find me a good reviewed hotel in japan,oos
15328,i need a hotel between january 1st through 3rd in jacksonville near the stadium,oos
15329,find me a place to stay in jacksonville near the stadium from january 1st through 3rd,oos
15330,find me a room near the jacksonville stadium between january 1st through january 3rd,oos
15331,i'm travelling to boston on march 2 until march 4 please make a hotel reservation for me,oos
15332,i need a hotel room for 4 people from may 3 to may 5 in boston,oos
15333,pull up the map and show my location,oos
15334,where am i currently,oos
15335,where is my current location,oos
15336,what's my map location,oos
15337,please tell me the current location,oos
15338,what's the location where i am,oos
15339,can you tell me my current location,oos
15340,show my location on the map,oos
15341,i am currently located in what town,oos
15342,my current location is what,oos
15343,give me my location,oos
15344,tell me where i am,oos
15345,whats my location,oos
15346,show my position on the map,oos
15347,find out where i am on the map,oos
15348,show me where i am on the map please,oos
15349,show me my location,oos
15350,what could help me locate myself,oos
15351,i need assistance with my current location,oos
15352,where would i search for my location,oos
15353,what is the weather,oos
15354,current weather,oos
15355,what's the weather like today,oos
15356,what is the weather like,oos
15357,show me what the weather is like,oos
15358,let's take a look at the weather,oos
15359,how is the weather looking in seattle,oos
15360,how's the weather in seattle,oos
15361,what is the state of the weather in seattle,oos
15362,what is the weather forecast looking like for seattle,oos
15363,what are the weather conditions like in seattle,oos
15364,what is the weather doing now,oos
15365,what kind of weather can i expect now,oos
15366,tell me what the weather is looking like,oos
15367,how is the weather,oos
15368,could you tell me what the weather is in austin,oos
15369,what is the weather doing in austin,oos
15370,what about the weather in austin,oos
15371,how is the weather in austin,oos
15372,what is happening with the weather in austin,oos
15373,give weather update now,oos
15374,want to know the weather,oos
15375,tell me the weather for today,oos
15376,las vegas weather today,oos
15377,tell me what my federal taxes amount to,oos
15378,what taxes do i owe,oos
15379,lets talk about what my federal taxes look like,oos
15380,whats the total of my taxes,oos
15381,what do my federal taxes look like,oos
15382,how much are the taxes on my income,oos
15383,please share my federal taxes total with me,oos
15384,how much in taxes will i owe,oos
15385,tell me how much my state taxes amount to,oos
15386,whats the total of my federal taxes,oos
15387,look up how much my state taxes are,oos
15388,talk to me about the total of my state taxes,oos
15389,what is the total of my state taxes,oos
15390,how much do i owe the irs,oos
15391,how much do i pay the irs,oos
15392,do you know my state tax total,oos
15393,what's the amount of taxes for my income,oos
15394,how much are my taxes for my income,oos
15395,i pay how much of taxes with my income,oos
15396,how much is my state taxes,oos
15397,do you know the price for my taxes in income,oos
15398,what is the amount of my state taxes,oos
15399,what is the price of my state taxes that i owe,oos
15400,do you know the total for taxes for my income,oos
15401,what should i squirrel away to pay in taxes,oos
15402,i must pay verizon what minimum amount on my bill,oos
15403,what is the lowest amount i must pay on my verizon bill,oos
15404,what is my minimum verizon bill payment,oos
15405,what's the least i can pay this month,oos
15406,what is my minimum payment and when is it due,oos
15407,is there a minimum payment i can make,oos
15408,what is the lowest amount i can pay for my cellphone bill,oos
15409,what is the lowest amount i can pay for my insurance bill,oos
15410,what is the minimum i can pay on my credit card bill,oos
15411,what is the lowest amount i can pay for my medical bill,oos
15412,what is the minimum i can pay on my phone bill,oos
15413,what is the minimum i can pay on my insurance bill,oos
15414,what is the minimum i can pay on my electric bill,oos
15415,what is the minimum i can pay on my gas bill,oos
15416,what is the lowest amount i can pay for my hospital bill,oos
15417,what is the minimum i can pay on my water bill,oos
15418,tell me the minimum i can pay on my utilities bill,oos
15419,what is the minimum amount i can pay on my gas bill,oos
15420,do you know the smallest amount i can pay on my water bill,oos
15421,look up the lowest amount i can pay on my electricity bill,oos
15422,"if i wanted to spend the lowest for my electric bill, then how much would it be",oos
15423,switch off whisper mode,oos
15424,"whisper mode, please",oos
15425,please start whisper mode,oos
15426,switch over to whisper mode,oos
15427,leave whisper mode,oos
15428,whisper mode must be left,oos
15429,change from whisper mode,oos
15430,help to turn on whisper mode,oos
15431,turn on whisper mode,oos
