,Text,Intent
7530,martins needs a table for 5 people at tropicana at 8pm precisely,oos
7531,make a reservation for 2 tonight at 7:00 at outback steakhouse,oos
7532,michael will reserve a table for two at 7:00pm for olive garden,oos
7533,a table for two needs to be reserved for 7:00pm at olive garden using the name michael,oos
7534,please reserve a table for two at olive garden at 7:00pm for michael,oos
7535,reservations for two need to be made using michael's name for 7:00pm at olive garden,oos
7536,tell me the current balance of my bank accounts,oos
7537,what's my current bank account total,oos
7538,how much do i have in my bank accounts,oos
7539,what's the balance in my bank accounts,oos
7540,do i have enough in my wells fargo account to get some nike's,oos
7541,check my wells fargo account to see if i have enough for these nike's,oos
7542,would you tell me my bank balance,oos
7543,how much money is there in my bank accounts,oos
7544,how much money do i have in my various bank accounts,oos
7545,how much cash do i have in my bank accounts,oos
7546,what the numerical number inside my bank accounts,oos
7547,how much does my bank account have,oos
7548,please confirm that i have a reservation for march 1st at 7,oos
7549,please tell me if i still have a reservation at acero for susie,oos
7550,please confirm my reservation at brio for theodore,oos
7551,has my reservation for john at bardenay been confirmed,oos
7552,confirm the john reservation at applebee's,oos
7553,i need my account frozen!,oos
7554,i need to lock my account right now!,oos
7555,please force my account to freeze,oos
7556,would you be able to freeze my bank account,oos
7557,block my american saving bank for now,oos
7558,put a block on bank of amerian immediately,oos
7559,my account needs to be frozen,oos
7560,i need to put a stop on my bank account,oos
7561,are you able to put a stop on my bank account,oos
7562,please put a stop on my bank account,oos
7563,i am hoping you can put a stop on my bank account,oos
7564,how do i freeze my bank account,oos
7565,i want to transfer my 401k,oos
7566,i have to rollover my 401k,oos
7567,i want to rollover my 401k,oos
7568,can 401ks be moved,oos
7569,tell me how to roll over my 401k,oos
7570,help me rollover my 401k,oos
7571,do you know the process to rollover my 401k,oos
7572,what company made this ai,oos
7573,who is the person that brought you to life,oos
7574,who is the one that made you,oos
7575,let me know who programmed you,oos
7576,who was your maker,oos
7577,who is the one who programmed you,oos
7578,let me know which company were you designed by,oos
7579,can you let me know what company were you designed by,oos
7580,what company designed this,oos
7581,"for this design, what company did it",oos
7582,name the person or group that programmed you,oos
7583,"so, does it take long to get to dodger stadium in anaheim",oos
7584,how much time is left until we get there,oos
7585,is it going to be much longer until i reach the bank,oos
7586,what's the average time to boston when riding a bus,oos
7587,when will the bus get me to vermont,oos
7588,what time will i get to the beach taking the bus,oos
7589,tell me how much longer i will have to drive to reach the destination,oos
7590,do i have a ways to go or am i close to getting to penn station,oos
7591,please give me the approximate amount of time i will need to go from jfk international airport to penn station,oos
7592,can you tell me about what time i should be arriving at the airport,oos
7593,call my name,oos
7594,what do i go by,oos
7595,what do you have for my name,oos
7596,what's my name on file,oos
7597,what name do you have for me,oos
7598,please tell me the name that you have for me,oos
7599,what's the name you use for me,oos
7600,you know me by what right now,oos
7601,i would like to know the timezone for britain,oos
7602,can you tell me britain's timezone,oos
7603,what is the la's time zone,oos
7604,what is texas's timezone,oos
7605,what timezone would missouri be in,oos
7606,is new york in mountain timezone,oos
7607,what is the timezone for paris,oos
7608,what is the timezone for houston,oos
7609,what time is it in phoenix,oos
7610,can you give me the timezone for the country,oos
7611,can we move onto the next song,oos
7612,"skip this song, please",oos
7613,go to the next song and play it,oos
7614,play the next one,oos
7615,skip ahead one song,oos
7616,might we go to the next song,oos
7617,skip this track,oos
7618,play next song,oos
7619,play the next song please if you would,oos
7620,please play the next track,oos
7621,i want to see all transactions in the past month for all accounts,oos
7622,i made a transaction recently,oos
7623,i need information about my recent transaction,oos
7624,is my visa bill over my limit this month,oos
7625,show my transactions,oos
7626,what were my last 10 charges on my credit card,oos
7627,how much have i spent on my bank card sine i last paid my bill,oos
7628,how much was my last target trip,oos
7629,how many transactions do i have on flower shops from last wednesday between 2pm and 7pm,oos
7630,what is the largest transaction i have made on video games this month,oos
7631,what transactions do i have on groceries from yesterday,oos
7632,what are some good places to go out for dinner in my area tonight,oos
7633,where can i go to eat,oos
7634,does cleveland have any good places that serve clams,oos
7635,"could you suggest a french restaurant, please",oos
7636,"can you suggest a french restaurant, please",oos
7637,"can you suggest a thai restaurant, please",oos
7638,what are the best restaurants open tonight,oos
7639,i need a list of good places to eat near me,oos
7640,pull up some recommendations for places serving fish in maine,oos
7641,where should i eat,oos
7642,can you pull up how many points i've earned with travel card,oos
7643,what is the updated points that i earned with synovus card,oos
7644,i would like to check my rewards for my credit card,oos
7645,i need to check my rewards for my credit card,oos
7646,i wanna know my credit card's rewards balance,oos
7647,i wish to know my debit card's rewards balance,oos
7648,i wanna check my rewards for my credit card,oos
7649,i must know how many points have i earned with my credit card,oos
7650,i have points on my capital one card and i'd like to know how many i've earned,oos
7651,what do my visa points look like,oos
7652,give me the point total on my visa card,oos
7653,please pay my sprint bill using my bank of america checking account,oos
7654,i have to pay my water bill but need help doing it,oos
7655,i am going to need help paying my rent bill,oos
7656,i want to pay my bill,oos
7657,pay my electric bill for me,oos
7658,"pull up my electric bill, i want to pay it",oos
7659,how do i pay my electric bill,oos
7660,pay my light bill,oos
7661,pay $175 on my visa,oos
7662,how much have i spent on tires this month,oos
7663,what have i spent on fast food recently,oos
7664,check how much i spent this week,oos
7665,tell me how much money i've spent on fast food in the past week,oos
